CustomerID,Name,Sex,HouseLocation,Age,MaritalStatus,AccountBalance,Risk,IncomeEstimation,TransactionID,Amount,LocationCity,TransactionDateTime,AccountBalanceAfter,MerchantID,MCC,AccountType,MCC_Code,Merchant_Name,SubCategory,Location,Unnamed: 0,Offer_ID,Offer_Description,Offer_Start_Date,Offer_End_Date
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,44,114282.53444917111,Luxor,2024-10-21 09:46:47,9616.18,3,5812,DEBIT,5812,Burger King,Restaurant,Luxor,3,3,Free fries with any burger purchase,2023-10-15,2023-10-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,44,114282.53444917111,Luxor,2024-10-21 09:46:47,9616.18,3,5812,DEBIT,5812,Burger King,Restaurant,Luxor,53,53,10% off on all chicken burgers,2023-11-15,2023-11-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,48,126849.92693302815,Fayoum,2024-06-03 02:29:06,3533.95,49,5941,DEBIT,5912,Al Shams Pharmacy,Pharmacy,Aswan,49,49,10% off on all first aid products,2023-10-15,2023-10-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,48,126849.92693302815,Fayoum,2024-06-03 02:29:06,3533.95,49,5941,DEBIT,5912,Al Shams Pharmacy,Pharmacy,Aswan,99,99,15% off on all bandages,2023-11-15,2023-11-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,51,62979.32270729038,Aswan,2024-06-05 18:34:37,7772.19,9,5732,DEBIT,5812,Abou El Sid,Restaurant,Aswan,9,9,10% off on all traditional dishes,2023-10-15,2023-10-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,51,62979.32270729038,Aswan,2024-06-05 18:34:37,7772.19,9,5732,DEBIT,5812,Abou El Sid,Restaurant,Aswan,59,59,Free traditional dessert with any main course,2023-11-15,2023-11-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,52,21562.32618078981,Cairo,2024-07-19 01:02:10,7835.37,3,5411,DEBIT,5812,Burger King,Restaurant,Luxor,3,3,Free fries with any burger purchase,2023-10-15,2023-10-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,52,21562.32618078981,Cairo,2024-07-19 01:02:10,7835.37,3,5411,DEBIT,5812,Burger King,Restaurant,Luxor,53,53,10% off on all chicken burgers,2023-11-15,2023-11-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,84,35419.825362139854,Fayoum,2024-01-30 18:48:11,9472.01,2,5732,CREDIT_CARD,5812,Pizza Hut,Restaurant,Giza,2,2,50% off on all large pizzas,2023-10-10,2023-10-25
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,84,35419.825362139854,Fayoum,2024-01-30 18:48:11,9472.01,2,5732,CREDIT_CARD,5812,Pizza Hut,Restaurant,Giza,52,52,Free garlic bread with any pizza order,2023-11-10,2023-11-25
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,101,139941.26564198534,Suez,2024-06-19 18:04:09,5878.02,41,5732,DEBIT,5912,El Ezaby Pharmacy,Pharmacy,Alexandria,41,41,20% off on all skincare products,2023-10-05,2023-10-20
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,101,139941.26564198534,Suez,2024-06-19 18:04:09,5878.02,41,5732,DEBIT,5912,El Ezaby Pharmacy,Pharmacy,Alexandria,91,91,25% off on all hair care products,2023-11-05,2023-11-20
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,103,105969.56745122094,Port Said,2024-02-06 15:54:32,7923.82,23,5411,DEBIT,5651,Bershka,Clothing,Luxor,23,23,Free scarf with any winter jacket purchase,2023-10-15,2023-10-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,103,105969.56745122094,Port Said,2024-02-06 15:54:32,7923.82,23,5411,DEBIT,5651,Bershka,Clothing,Luxor,73,73,Free gloves with any winter coat purchase,2023-11-15,2023-11-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,106,35890.21988538024,Tanta,2024-09-29 14:18:09,210.24,6,5941,DEBIT,5812,Costa Coffee,Restaurant,Alexandria,6,6,Free pastry with any coffee purchase,2023-10-01,2023-10-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,106,35890.21988538024,Tanta,2024-09-29 14:18:09,210.24,6,5941,DEBIT,5812,Costa Coffee,Restaurant,Alexandria,56,56,20% off on all iced beverages,2023-11-01,2023-11-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,116,24576.919795389902,Port Said,2024-10-06 18:16:32,8443.41,27,5812,CREDIT_CARD,5651,Defacto,Clothing,Giza,27,27,15% off on all accessories,2023-10-05,2023-10-20
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,116,24576.919795389902,Port Said,2024-10-06 18:16:32,8443.41,27,5812,CREDIT_CARD,5651,Defacto,Clothing,Giza,77,77,20% off on all handbags,2023-11-05,2023-11-20
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,140,88316.97862043456,Cairo,2024-06-29 21:46:37,3282.61,24,5732,CREDIT_CARD,5651,Max,Clothing,Aswan,24,24,20% off on all kids' clothing,2023-10-20,2023-11-05
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,140,88316.97862043456,Cairo,2024-06-29 21:46:37,3282.61,24,5732,CREDIT_CARD,5651,Max,Clothing,Aswan,74,74,15% off on all baby clothing,2023-11-20,2023-12-05
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,181,212334.48395424333,Fayoum,2024-04-15 22:16:46,5262.06,13,5912,DEBIT,5411,Alfa Market,Grocery,Luxor,13,13,Free delivery on orders above EGP 300,2023-10-15,2023-10-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,181,212334.48395424333,Fayoum,2024-04-15 22:16:46,5262.06,13,5912,DEBIT,5411,Alfa Market,Grocery,Luxor,63,63,Free delivery on orders above EGP 400,2023-11-15,2023-11-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,183,17264.88860132307,Luxor,2024-11-24 04:14:54,7125.75,40,5732,DEBIT,5912,Seif Pharmacy,Pharmacy,Cairo,40,40,Get a free vitamin pack with any purchase,2023-10-01,2023-10-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,183,17264.88860132307,Luxor,2024-11-24 04:14:54,7125.75,40,5732,DEBIT,5912,Seif Pharmacy,Pharmacy,Cairo,90,90,Get a free first aid kit with any purchase,2023-11-01,2023-11-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,189,27082.00873478069,Aswan,2024-11-25 15:24:37,9141.09,34,5912,CREDIT_CARD,5732,El Araby Group,Electronics,Aswan,34,34,15% off on all home appliances,2023-10-20,2023-11-05
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,189,27082.00873478069,Aswan,2024-11-25 15:24:37,9141.09,34,5912,CREDIT_CARD,5732,El Araby Group,Electronics,Aswan,84,84,20% off on all washing machines,2023-11-20,2023-12-05
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,196,88236.09295968567,Giza,2024-11-25 01:46:30,5936.05,46,5941,CREDIT_CARD,5912,Al Borg Pharmacy,Pharmacy,Alexandria,46,46,20% off on all hair care products,2023-10-01,2023-10-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,196,88236.09295968567,Giza,2024-11-25 01:46:30,5936.05,46,5941,CREDIT_CARD,5912,Al Borg Pharmacy,Pharmacy,Alexandria,96,96,30% off on all shampoos,2023-11-01,2023-11-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,206,10322.580276219407,Port Said,2024-08-09 20:37:34,408.18,16,5912,CREDIT_CARD,5411,Oscar,Grocery,Alexandria,16,16,10% off on all frozen foods,2023-10-01,2023-10-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,206,10322.580276219407,Port Said,2024-08-09 20:37:34,408.18,16,5912,CREDIT_CARD,5411,Oscar,Grocery,Alexandria,66,66,10% off on all canned goods,2023-11-01,2023-11-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,215,49969.151537349986,Mansoura,2024-11-21 03:05:15,6232.22,38,5941,DEBIT,5732,Samsung Store,Electronics,Luxor,38,38,Free power bank with any mobile purchase,2023-10-10,2023-10-25
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,215,49969.151537349986,Mansoura,2024-11-21 03:05:15,6232.22,38,5941,DEBIT,5732,Samsung Store,Electronics,Luxor,88,88,Free headset with any console purchase,2023-11-10,2023-11-25
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,221,86695.02829621965,Alexandria,2024-11-05 19:41:48,2112.93,36,5812,DEBIT,5732,Extra,Electronics,Alexandria,36,36,Free installation on all AC purchases,2023-10-01,2023-10-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,221,86695.02829621965,Alexandria,2024-11-05 19:41:48,2112.93,36,5812,DEBIT,5732,Extra,Electronics,Alexandria,86,86,Free installation on all refrigerator purchases,2023-11-01,2023-11-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,227,43935.2773088196,Alexandria,2024-07-25 19:39:03,7642.66,42,5999,DEBIT,5912,19011 Pharmacy,Pharmacy,Giza,42,42,Free consultation with any purchase above EGP 200,2023-10-10,2023-10-25
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,227,43935.2773088196,Alexandria,2024-07-25 19:39:03,7642.66,42,5999,DEBIT,5912,19011 Pharmacy,Pharmacy,Giza,92,92,Free consultation with any purchase above EGP 300,2023-11-10,2023-11-25
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,231,8635.793955921406,Tanta,2024-05-03 19:42:22,4555.05,43,5732,DEBIT,5912,Al Dawaa Pharmacy,Pharmacy,Luxor,43,43,15% off on all baby care products,2023-10-15,2023-10-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,231,8635.793955921406,Tanta,2024-05-03 19:42:22,4555.05,43,5732,DEBIT,5912,Al Dawaa Pharmacy,Pharmacy,Luxor,93,93,20% off on all baby food,2023-11-15,2023-11-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,244,48106.50955497101,Luxor,2024-05-17 22:49:05,9470.88,17,5411,CREDIT_CARD,5411,Zad Supermarket,Grocery,Giza,17,17,Free shopping bag with every purchase,2023-10-05,2023-10-20
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,244,48106.50955497101,Luxor,2024-05-17 22:49:05,9470.88,17,5411,CREDIT_CARD,5411,Zad Supermarket,Grocery,Giza,67,67,Free reusable bag with every purchase,2023-11-05,2023-11-20
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,277,158266.4964857573,Suez,2024-04-17 14:16:37,2845.51,10,5812,DEBIT,5411,Carrefour,Grocery,Cairo,10,10,10% off on all groceries,2023-10-01,2023-10-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,277,158266.4964857573,Suez,2024-04-17 14:16:37,2845.51,10,5812,DEBIT,5411,Carrefour,Grocery,Cairo,60,60,15% off on all organic products,2023-11-01,2023-11-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,285,115748.0955542349,Fayoum,2024-11-01 15:23:02,3000.1,10,5651,CREDIT_CARD,5411,Carrefour,Grocery,Cairo,10,10,10% off on all groceries,2023-10-01,2023-10-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,285,115748.0955542349,Fayoum,2024-11-01 15:23:02,3000.1,10,5651,CREDIT_CARD,5411,Carrefour,Grocery,Cairo,60,60,15% off on all organic products,2023-11-01,2023-11-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,308,86276.03388647863,Suez,2024-02-26 05:38:38,6000.38,14,5912,CREDIT_CARD,5411,Kheir Zaman,Grocery,Aswan,14,14,15% off on all dairy products,2023-10-20,2023-11-05
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,308,86276.03388647863,Suez,2024-02-26 05:38:38,6000.38,14,5912,CREDIT_CARD,5411,Kheir Zaman,Grocery,Aswan,64,64,20% off on all frozen foods,2023-11-20,2023-12-05
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,311,46363.55499482927,Suez,2024-01-20 14:06:56,1848.64,12,5732,DEBIT,5411,Seoudi Market,Grocery,Giza,12,12,20% off on fresh produce,2023-10-10,2023-10-25
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,311,46363.55499482927,Suez,2024-01-20 14:06:56,1848.64,12,5732,DEBIT,5411,Seoudi Market,Grocery,Giza,62,62,25% off on all bakery items,2023-11-10,2023-11-25
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,318,136974.35020359527,Cairo,2024-10-14 19:05:33,7106.0,13,5651,CREDIT_CARD,5411,Alfa Market,Grocery,Luxor,13,13,Free delivery on orders above EGP 300,2023-10-15,2023-10-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,318,136974.35020359527,Cairo,2024-10-14 19:05:33,7106.0,13,5651,CREDIT_CARD,5411,Alfa Market,Grocery,Luxor,63,63,Free delivery on orders above EGP 400,2023-11-15,2023-11-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,327,29120.428033417098,Aswan,2024-06-30 01:31:59,2108.39,4,5912,DEBIT,5812,Hardee's,Restaurant,Aswan,4,4,Combo meal for just EGP 50,2023-10-20,2023-11-05
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,327,29120.428033417098,Aswan,2024-06-30 01:31:59,2108.39,4,5912,DEBIT,5812,Hardee's,Restaurant,Aswan,54,54,Combo meal for just EGP 60,2023-11-20,2023-12-05
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,331,13640.705792507402,Aswan,2024-10-12 19:57:45,6347.2,19,5732,CREDIT_CARD,5411,Alfa Market,Grocery,Aswan,19,19,Get a free gift on purchases above EGP 200,2023-10-15,2023-10-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,331,13640.705792507402,Aswan,2024-10-12 19:57:45,6347.2,19,5732,CREDIT_CARD,5411,Alfa Market,Grocery,Aswan,69,69,Get a free gift on purchases above EGP 300,2023-11-15,2023-11-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,341,115108.80963041188,Mansoura,2024-09-21 01:57:24,9740.83,20,5651,DEBIT,5651,H&M,Clothing,Cairo,20,20,50% off on all summer clothing,2023-10-01,2023-10-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,341,115108.80963041188,Mansoura,2024-09-21 01:57:24,9740.83,20,5651,DEBIT,5651,H&M,Clothing,Cairo,70,70,40% off on all winter clothing,2023-11-01,2023-11-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,358,135695.28692323266,Tanta,2024-04-28 08:14:59,2805.81,1,5912,DEBIT,5812,McDonald's,Restaurant,Alexandria,1,1,"Buy one Big Mac, get one free",2023-10-05,2023-10-20
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,358,135695.28692323266,Tanta,2024-04-28 08:14:59,2805.81,1,5912,DEBIT,5812,McDonald's,Restaurant,Alexandria,51,51,20% off on all breakfast meals,2023-11-05,2023-11-20
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,360,38475.130915713366,Luxor,2024-02-08 06:54:10,210.4,16,5999,DEBIT,5411,Oscar,Grocery,Alexandria,16,16,10% off on all frozen foods,2023-10-01,2023-10-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,360,38475.130915713366,Luxor,2024-02-08 06:54:10,210.4,16,5999,DEBIT,5411,Oscar,Grocery,Alexandria,66,66,10% off on all canned goods,2023-11-01,2023-11-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,362,16331.059982501909,Alexandria,2024-10-29 20:05:49,7125.37,39,5999,DEBIT,5732,Apple Store,Electronics,Aswan,39,39,10% off on all Apple products,2023-10-15,2023-10-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,362,16331.059982501909,Alexandria,2024-10-29 20:05:49,7125.37,39,5999,DEBIT,5732,Apple Store,Electronics,Aswan,89,89,15% off on all iPads,2023-11-15,2023-11-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,370,116773.61915805013,Cairo,2024-03-17 10:52:36,4866.41,42,5912,CREDIT_CARD,5912,19011 Pharmacy,Pharmacy,Giza,42,42,Free consultation with any purchase above EGP 200,2023-10-10,2023-10-25
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,370,116773.61915805013,Cairo,2024-03-17 10:52:36,4866.41,42,5912,CREDIT_CARD,5912,19011 Pharmacy,Pharmacy,Giza,92,92,Free consultation with any purchase above EGP 300,2023-11-10,2023-11-25
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,381,136925.27746190946,Tanta,2024-07-07 23:19:22,9297.24,34,5912,CREDIT_CARD,5732,El Araby Group,Electronics,Aswan,34,34,15% off on all home appliances,2023-10-20,2023-11-05
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,381,136925.27746190946,Tanta,2024-07-07 23:19:22,9297.24,34,5912,CREDIT_CARD,5732,El Araby Group,Electronics,Aswan,84,84,20% off on all washing machines,2023-11-20,2023-12-05
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,384,40368.621244486145,Giza,2024-10-23 19:43:54,7849.94,21,5941,DEBIT,5651,Zara,Clothing,Alexandria,21,21,"Buy 2, get 1 free on all items",2023-10-05,2023-10-20
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,384,40368.621244486145,Giza,2024-10-23 19:43:54,7849.94,21,5941,DEBIT,5651,Zara,Clothing,Alexandria,71,71,"Buy 1, get 1 free on all sweaters",2023-11-05,2023-11-20
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,387,1229.2287594628913,Port Said,2024-08-31 14:42:50,3368.13,14,5651,DEBIT,5411,Kheir Zaman,Grocery,Aswan,14,14,15% off on all dairy products,2023-10-20,2023-11-05
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,387,1229.2287594628913,Port Said,2024-08-31 14:42:50,3368.13,14,5651,DEBIT,5411,Kheir Zaman,Grocery,Aswan,64,64,20% off on all frozen foods,2023-11-20,2023-12-05
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,424,70751.46055224595,Luxor,2024-02-26 06:07:17,9641.52,36,5912,CREDIT_CARD,5732,Extra,Electronics,Alexandria,36,36,Free installation on all AC purchases,2023-10-01,2023-10-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,424,70751.46055224595,Luxor,2024-02-26 06:07:17,9641.52,36,5912,CREDIT_CARD,5732,Extra,Electronics,Alexandria,86,86,Free installation on all refrigerator purchases,2023-11-01,2023-11-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,432,57887.9109882686,Giza,2024-12-26 06:43:14,1954.38,38,5651,DEBIT,5732,Samsung Store,Electronics,Luxor,38,38,Free power bank with any mobile purchase,2023-10-10,2023-10-25
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,432,57887.9109882686,Giza,2024-12-26 06:43:14,1954.38,38,5651,DEBIT,5732,Samsung Store,Electronics,Luxor,88,88,Free headset with any console purchase,2023-11-10,2023-11-25
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,452,56353.44484300453,Luxor,2024-12-22 05:38:06,7748.93,6,5411,DEBIT,5812,Costa Coffee,Restaurant,Alexandria,6,6,Free pastry with any coffee purchase,2023-10-01,2023-10-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,452,56353.44484300453,Luxor,2024-12-22 05:38:06,7748.93,6,5411,DEBIT,5812,Costa Coffee,Restaurant,Alexandria,56,56,20% off on all iced beverages,2023-11-01,2023-11-15
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,469,146243.86648913214,Aswan,2024-10-16 22:28:35,923.1,32,5411,DEBIT,5732,Noon,Electronics,Giza,32,32,20% off on all smartphones,2023-10-10,2023-10-25
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,469,146243.86648913214,Aswan,2024-10-16 22:28:35,923.1,32,5411,DEBIT,5732,Noon,Electronics,Giza,82,82,25% off on all tablets,2023-11-10,2023-11-25
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,478,171215.23044544325,Luxor,2024-12-24 18:05:17,2013.72,15,5411,CREDIT_CARD,5411,Spinneys,Grocery,Cairo,15,15,"Buy 2, get 1 free on selected items",2023-10-25,2023-11-10
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,478,171215.23044544325,Luxor,2024-12-24 18:05:17,2013.72,15,5411,CREDIT_CARD,5411,Spinneys,Grocery,Cairo,65,65,"Buy 3, get 1 free on selected items",2023-11-25,2023-12-10
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,482,107966.43567625128,Aswan,2024-09-06 17:19:54,7264.56,47,5941,DEBIT,5912,Al Safa Pharmacy,Pharmacy,Giza,47,47,Free hand sanitizer with any purchase above EGP 100,2023-10-05,2023-10-20
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,482,107966.43567625128,Aswan,2024-09-06 17:19:54,7264.56,47,5941,DEBIT,5912,Al Safa Pharmacy,Pharmacy,Giza,97,97,Free sanitizer with any purchase above EGP 150,2023-11-05,2023-11-20
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,486,22347.86224646989,Suez,2024-09-10 00:00:56,7602.53,17,5411,DEBIT,5411,Zad Supermarket,Grocery,Giza,17,17,Free shopping bag with every purchase,2023-10-05,2023-10-20
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,486,22347.86224646989,Suez,2024-09-10 00:00:56,7602.53,17,5411,DEBIT,5411,Zad Supermarket,Grocery,Giza,67,67,Free reusable bag with every purchase,2023-11-05,2023-11-20
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,495,14846.404587165493,Giza,2024-01-15 19:16:27,6131.19,13,5941,DEBIT,5411,Alfa Market,Grocery,Luxor,13,13,Free delivery on orders above EGP 300,2023-10-15,2023-10-30
1,Mona Samy,Female,Alexandria,28,Married,20000.0,Low,60000.0,495,14846.404587165493,Giza,2024-01-15 19:16:27,6131.19,13,5941,DEBIT,5411,Alfa Market,Grocery,Luxor,63,63,Free delivery on orders above EGP 400,2023-11-15,2023-11-30
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,1,18470.626220876846,Aswan,2024-01-13 08:31:59,2422.37,6,5651,DEBIT,5812,Costa Coffee,Restaurant,Alexandria,6,6,Free pastry with any coffee purchase,2023-10-01,2023-10-15
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,1,18470.626220876846,Aswan,2024-01-13 08:31:59,2422.37,6,5651,DEBIT,5812,Costa Coffee,Restaurant,Alexandria,56,56,20% off on all iced beverages,2023-11-01,2023-11-15
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,2,161462.32277703713,Aswan,2024-05-08 19:44:33,1215.4,30,5912,CREDIT_CARD,5732,Souq.com,Electronics,Cairo,30,30,10% off on all electronics,2023-10-01,2023-10-15
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,2,161462.32277703713,Aswan,2024-05-08 19:44:33,1215.4,30,5912,CREDIT_CARD,5732,Souq.com,Electronics,Cairo,80,80,15% off on all laptops,2023-11-01,2023-11-15
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,21,83395.58030878639,Suez,2024-04-13 15:49:03,8321.63,49,5912,DEBIT,5912,Al Shams Pharmacy,Pharmacy,Aswan,49,49,10% off on all first aid products,2023-10-15,2023-10-30
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,21,83395.58030878639,Suez,2024-04-13 15:49:03,8321.63,49,5912,DEBIT,5912,Al Shams Pharmacy,Pharmacy,Aswan,99,99,15% off on all bandages,2023-11-15,2023-11-30
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,29,51437.505673494255,Fayoum,2024-08-24 05:33:20,658.19,48,5411,CREDIT_CARD,5912,Al Hayat Pharmacy,Pharmacy,Luxor,48,48,15% off on all dental care products,2023-10-10,2023-10-25
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,29,51437.505673494255,Fayoum,2024-08-24 05:33:20,658.19,48,5411,CREDIT_CARD,5912,Al Hayat Pharmacy,Pharmacy,Luxor,98,98,20% off on all toothpaste,2023-11-10,2023-11-25
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,38,31665.698054095086,Fayoum,2024-10-16 14:47:32,294.75,41,5999,CREDIT_CARD,5912,El Ezaby Pharmacy,Pharmacy,Alexandria,41,41,20% off on all skincare products,2023-10-05,2023-10-20
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,38,31665.698054095086,Fayoum,2024-10-16 14:47:32,294.75,41,5999,CREDIT_CARD,5912,El Ezaby Pharmacy,Pharmacy,Alexandria,91,91,25% off on all hair care products,2023-11-05,2023-11-20
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,41,233481.20790736514,Tanta,2024-07-18 19:10:21,4224.2,22,5912,DEBIT,5651,Pull & Bear,Clothing,Giza,22,22,30% off on all jeans,2023-10-10,2023-10-25
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,41,233481.20790736514,Tanta,2024-07-18 19:10:21,4224.2,22,5912,DEBIT,5651,Pull & Bear,Clothing,Giza,72,72,20% off on all jackets,2023-11-10,2023-11-25
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,45,142497.78836440833,Mansoura,2024-12-15 02:48:16,2057.5,46,5941,CREDIT_CARD,5912,Al Borg Pharmacy,Pharmacy,Alexandria,46,46,20% off on all hair care products,2023-10-01,2023-10-15
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,45,142497.78836440833,Mansoura,2024-12-15 02:48:16,2057.5,46,5941,CREDIT_CARD,5912,Al Borg Pharmacy,Pharmacy,Alexandria,96,96,30% off on all shampoos,2023-11-01,2023-11-15
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,61,27405.363950856183,Giza,2024-04-26 09:27:02,9924.27,6,5999,CREDIT_CARD,5812,Costa Coffee,Restaurant,Alexandria,6,6,Free pastry with any coffee purchase,2023-10-01,2023-10-15
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,61,27405.363950856183,Giza,2024-04-26 09:27:02,9924.27,6,5999,CREDIT_CARD,5812,Costa Coffee,Restaurant,Alexandria,56,56,20% off on all iced beverages,2023-11-01,2023-11-15
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,80,68738.54872440248,Cairo,2024-06-19 21:12:59,9067.84,8,5812,CREDIT_CARD,5812,El Tahrir Restaurant,Restaurant,Luxor,8,8,Free dessert with any main course,2023-10-10,2023-10-25
2,Omar Khaled,Male,Giza,35,Married,25000.0,High,70000.0,80,68738.54872440248,Cairo,2024-06-19 21:12:59,9067.84,8,5812,CREDIT_CARD,5812,El Tahrir Restaurant,Restaurant,Luxor,58,58,10% off on all seafood dishes,2023-11-10,2023-11-25
